iter	Passed	Remaining
3235	20941	11415
3236	20947	11409
3237	20954	11402
3238	20961	11396
3239	20967	11389
3240	20974	11383
3241	20981	11377
3242	20987	11370
3243	20993	11363
3244	20999	11357
3245	21005	11350
3246	21011	11343
3247	21017	11337
3248	21024	11330
3249	21030	11324
3250	21037	11317
3251	21043	11311
3252	21049	11304
3253	21055	11298
3254	21063	11291
3255	21069	11285
3256	21076	11279
3257	21084	11273
3258	21091	11267
3259	21097	11260
3260	21104	11254
3261	21111	11248
3262	21118	11242
3263	21125	11235
3264	21131	11229
3265	21138	11222
3266	21144	11216
3267	21151	11210
3268	21158	11204
3269	21166	11198
3270	21173	11191
3271	21179	11185
3272	21185	11178
3273	21191	11172
3274	21198	11165
3275	21204	11159
3276	21212	11153
3277	21219	11146
3278	21226	11140
3279	21233	11134
3280	21240	11128
3281	21247	11122
3282	21255	11116
3283	21261	11109
3284	21268	11103
3285	21275	11097
3286	21282	11091
3287	21289	11085
3288	21297	11079
3289	21304	11073
3290	21310	11066
3291	21317	11060
3292	21324	11054
3293	21331	11048
3294	21339	11042
3295	21346	11035
3296	21352	11029
3297	21360	11023
3298	21366	11016
3299	21372	11010
3300	21380	11004
3301	21386	10997
3302	21393	10991
3303	21400	10985
3304	21406	10978
3305	21413	10972
3306	21421	10966
3307	21427	10960
3308	21435	10954
3309	21442	10948
3310	21448	10941
3311	21455	10935
3312	21462	10928
3313	21468	10922
3314	21475	10915
3315	21482	10909
3316	21488	10902
3317	21494	10896
3318	21502	10890
3319	21508	10883
3320	21514	10877
3321	21521	10870
3322	21528	10864
3323	21536	10858
3324	21542	10852
3325	21549	10845
3326	21556	10839
3327	21563	10833
3328	21569	10826
3329	21575	10820
3330	21581	10813
3331	21588	10806
3332	21594	10800
3333	21600	10793
3334	21607	10787
3335	21613	10780
3336	21620	10774
3337	21626	10768
3338	21632	10761
3339	21639	10754
3340	21645	10748
3341	21651	10741
3342	21658	10735
3343	21665	10729
3344	21672	10723
3345	21680	10716
3346	21686	10710
3347	21693	10704
3348	21699	10697
3349	21706	10691
3350	21712	10684
3351	21718	10678
3352	21725	10671
3353	21731	10664
3354	21738	10658
3355	21744	10652
3356	21751	10645
3357	21757	10638
3358	21763	10632
3359	21769	10625
3360	21775	10618
3361	21782	10612
3362	21788	10605
3363	21793	10598
3364	21800	10592
3365	21806	10585
3366	21812	10579
3367	21818	10572
3368	21823	10565
3369	21830	10558
3370	21837	10552
3371	21843	10546
3372	21850	10539
3373	21856	10533
3374	21863	10526
3375	21870	10520
3376	21876	10514
3377	21883	10507
3378	21889	10501
3379	21896	10494
3380	21902	10488
3381	21908	10481
3382	21914	10474
3383	21920	10468
3384	21927	10461
3385	21933	10454
3386	21939	10448
3387	21945	10441
3388	21950	10434
3389	21956	10427
3390	21962	10421
3391	21968	10414
3392	21976	10408
3393	21986	10403
3394	22008	10404
3395	22047	10413
3396	22055	10407
3397	22062	10401
3398	22071	10395
3399	22079	10390
3400	22087	10384
3401	22095	10378
3402	22103	10372
3403	22110	10366
3404	22117	10360
3405	22126	10355
3406	22133	10349
3407	22140	10342
3408	22146	10335
3409	22152	10329
3410	22159	10322
3411	22165	10316
3412	22172	10309
3413	22179	10303
3414	22186	10297
3415	22192	10290
3416	22198	10283
3417	22205	10277
3418	22211	10270
3419	22217	10264
3420	22223	10257
3421	22229	10250
3422	22236	10244
3423	22242	10237
3424	22249	10231
3425	22256	10225
3426	22262	10218
3427	22269	10212
3428	22275	10205
3429	22282	10199
3430	22290	10193
3431	22297	10187
3432	22305	10181
3433	22311	10174
3434	22318	10168
3435	22325	10162
3436	22332	10155
3437	22339	10149
3438	22347	10143
3439	22353	10137
3440	22359	10130
3441	22366	10123
3442	22372	10117
3443	22378	10110
3444	22386	10104
3445	22393	10098
3446	22400	10092
3447	22405	10085
3448	22412	10078
3449	22419	10072
3450	22425	10065
3451	22431	10059
3452	22438	10052
3453	22445	10046
3454	22451	10039
3455	22457	10033
3456	22463	10026
3457	22470	10020
3458	22477	10013
3459	22484	10007
3460	22489	10000
3461	22495	9993
3462	22501	9987
3463	22509	9981
3464	22515	9974
3465	22521	9967
3466	22527	9961
3467	22533	9954
3468	22539	9947
3469	22545	9940
3470	22552	9934
3471	22559	9928
3472	22565	9921
3473	22571	9915
3474	22577	9907
3475	22584	9901
3476	22590	9895
3477	22596	9888
3478	22603	9882
3479	22610	9875
3480	22616	9869
3481	22622	9862
3482	22629	9856
3483	22636	9849
3484	22642	9843
3485	22648	9836
3486	22654	9829
3487	22661	9823
3488	22667	9816
3489	22672	9809
3490	22678	9803
3491	22684	9796
3492	22690	9789
3493	22697	9783
3494	22703	9776
3495	22709	9769
3496	22716	9763
3497	22723	9757
3498	22729	9750
3499	22735	9743
3500	22741	9737
3501	22747	9730
3502	22753	9723
3503	22759	9717
3504	22766	9710
3505	22772	9703
3506	22778	9697
3507	22783	9690
3508	22789	9683
3509	22796	9677
3510	22802	9670
3511	22808	9663
3512	22814	9657
3513	22821	9650
3514	22827	9643
3515	22833	9637
3516	22840	9630
3517	22846	9624
3518	22852	9617
3519	22857	9610
3520	22864	9604
3521	22870	9597
3522	22877	9591
3523	22884	9584
3524	22890	9578
3525	22896	9571
3526	22902	9564
3527	22909	9558
3528	22915	9552
3529	22922	9545
3530	22930	9539
3531	22936	9533
3532	22942	9526
3533	22949	9519
3534	22955	9513
3535	22962	9507
3536	22968	9500
3537	22976	9494
3538	22981	9487
3539	22987	9480
3540	22993	9473
3541	22999	9467
3542	23005	9460
3543	23011	9453
3544	23017	9447
3545	23024	9440
3546	23030	9434
3547	23036	9427
3548	23043	9421
3549	23050	9414
3550	23056	9408
3551	23062	9401
3552	23068	9394
3553	23074	9388
3554	23081	9382
3555	23088	9375
3556	23094	9368
3557	23101	9362
3558	23108	9356
3559	23114	9349
3560	23121	9343
3561	23127	9336
3562	23133	9329
3563	23139	9323
3564	23145	9316
3565	23153	9310
3566	23159	9304
3567	23165	9297
3568	23172	9291
3569	23178	9284
3570	23184	9277
3571	23191	9271
3572	23198	9265
3573	23204	9258
3574	23210	9251
3575	23217	9245
3576	23223	9238
3577	23230	9232
3578	23236	9225
3579	23243	9219
3580	23249	9212
3581	23255	9206
3582	23261	9199
3583	23267	9192
3584	23273	9185
3585	23279	9179
3586	23285	9172
3587	23292	9166
3588	23298	9159
3589	23305	9153
3590	23311	9146
3591	23317	9140
3592	23323	9133
3593	23329	9126
3594	23336	9120
3595	23342	9113
3596	23348	9106
3597	23354	9100
3598	23360	9093
3599	23366	9086
3600	23372	9080
3601	23379	9073
3602	23386	9067
3603	23394	9061
3604	23400	9055
3605	23407	9048
3606	23415	9042
3607	23421	9036
3608	23428	9030
3609	23435	9023
3610	23442	9017
3611	23449	9011
3612	23457	9004
3613	23463	8998
3614	23471	8992
3615	23477	8985
3616	23485	8979
3617	23492	8973
3618	23499	8967
3619	23506	8961
3620	23513	8954
3621	23520	8948
3622	23529	8942
3623	23535	8936
3624	23542	8929
3625	23549	8923
3626	23555	8917
3627	23563	8910
3628	23569	8904
3629	23576	8897
3630	23583	8891
3631	23590	8885
3632	23597	8878
3633	23604	8872
3634	23610	8866
3635	23617	8859
3636	23624	8853
3637	23630	8846
3638	23637	8840
3639	23644	8834
3640	23651	8827
3641	23658	8821
3642	23666	8815
3643	23673	8809
3644	23680	8803
3645	23688	8797
3646	23694	8790
3647	23701	8783
3648	23707	8777
3649	23714	8771
3650	23721	8764
3651	23728	8758
3652	23735	8752
3653	23742	8745
3654	23749	8739
3655	23756	8733
3656	23763	8726
3657	23770	8720
3658	23777	8714
3659	23784	8707
3660	23791	8701
3661	23797	8695
3662	23804	8688
3663	23811	8682
3664	23817	8675
3665	23824	8669
3666	23831	8662
3667	23838	8656
3668	23845	8650
3669	23851	8643
3670	23858	8637
3671	23865	8631
3672	23872	8624
3673	23879	8618
3674	23886	8612
3675	23892	8605
3676	23898	8598
3677	23905	8592
3678	23912	8586
3679	23918	8579
3680	23925	8573
3681	23931	8566
3682	23938	8560
3683	23945	8553
3684	23952	8547
3685	23958	8540
3686	23965	8534
3687	23972	8528
3688	23979	8521
3689	23986	8515
3690	23993	8509
3691	23999	8502
3692	24005	8495
3693	24011	8489
3694	24017	8482
3695	24023	8475
3696	24030	8469
3697	24035	8462
3698	24041	8455
3699	24048	8449
3700	24055	8442
3701	24061	8436
3702	24067	8429
3703	24073	8423
3704	24079	8416
3705	24085	8409
3706	24092	8403
3707	24098	8396
3708	24104	8389
3709	24110	8383
3710	24116	8376
3711	24122	8370
3712	24129	8363
3713	24136	8357
3714	24142	8350
3715	24147	8343
3716	24154	8337
3717	24160	8330
3718	24166	8323
3719	24172	8317
3720	24178	8310
3721	24185	8304
3722	24191	8297
3723	24199	8291
3724	24205	8284
3725	24210	8278
3726	24218	8271
3727	24224	8265
3728	24230	8258
3729	24237	8252
3730	24244	8246
3731	24250	8239
3732	24257	8233
3733	24263	8226
3734	24269	8219
3735	24275	8213
3736	24281	8206
3737	24288	8200
3738	24294	8193
3739	24300	8186
3740	24307	8180
3741	24313	8173
3742	24320	8167
3743	24327	8161
3744	24334	8154
3745	24340	8148
3746	24346	8141
3747	24353	8135
3748	24360	8128
3749	24367	8122
3750	24374	8116
3751	24381	8109
3752	24387	8103
3753	24394	8096
3754	24401	8090
3755	24408	8084
3756	24414	8077
3757	24421	8071
3758	24429	8065
3759	24436	8058
3760	24443	8052
3761	24450	8046
3762	24456	8039
3763	24463	8033
3764	24470	8026
3765	24477	8020
3766	24484	8014
3767	24491	8007
3768	24499	8001
3769	24506	7995
3770	24513	7989
3771	24519	7982
3772	24526	7976
3773	24533	7969
3774	24539	7963
3775	24545	7956
3776	24552	7950
3777	24559	7943
3778	24565	7937
3779	24572	7930
3780	24578	7924
3781	24584	7917
3782	24590	7910
3783	24596	7904
3784	24603	7897
3785	24609	7891
3786	24615	7884
3787	24622	7878
3788	24629	7871
3789	24634	7864
3790	24641	7858
3791	24647	7851
3792	24653	7845
3793	24660	7838
3794	24666	7832
3795	24672	7825
3796	24679	7819
3797	24684	7812
3798	24691	7805
3799	24697	7799
3800	24704	7792
3801	24711	7786
3802	24718	7780
3803	24725	7773
3804	24731	7767
3805	24738	7760
3806	24745	7754
3807	24752	7748
3808	24759	7741
3809	24767	7735
3810	24774	7729
3811	24781	7723
3812	24788	7716
3813	24795	7710
3814	24802	7703
3815	24808	7697
3816	24815	7690
3817	24821	7684
3818	24828	7678
3819	24835	7671
3820	24842	7665
3821	24849	7659
3822	24856	7652
3823	24864	7646
3824	24870	7640
3825	24877	7633
3826	24884	7627
3827	24892	7621
3828	24899	7614
3829	24905	7608
3830	24912	7601
3831	24918	7595
3832	24924	7588
3833	24931	7582
3834	24937	7575
3835	24944	7569
3836	24952	7563
3837	24959	7556
3838	24967	7550
3839	24973	7544
3840	24979	7537
3841	24985	7530
3842	24992	7524
3843	24999	7518
3844	25006	7511
3845	25013	7505
3846	25020	7498
3847	25027	7492
3848	25033	7486
3849	25039	7479
3850	25045	7472
3851	25051	7465
3852	25058	7459
3853	25064	7452
3854	25070	7446
3855	25077	7440
3856	25084	7433
3857	25090	7427
3858	25097	7420
3859	25103	7413
3860	25109	7407
3861	25116	7401
3862	25122	7394
3863	25129	7387
3864	25135	7381
3865	25141	7374
3866	25147	7368
3867	25153	7361
3868	25160	7354
3869	25168	7348
3870	25174	7342
3871	25180	7335
3872	25187	7329
3873	25193	7322
3874	25200	7316
3875	25206	7309
3876	25213	7303
3877	25220	7296
3878	25226	7290
3879	25232	7283
3880	25238	7276
3881	25244	7270
3882	25250	7263
3883	25257	7257
3884	25263	7250
3885	25269	7244
3886	25276	7237
3887	25283	7231
3888	25289	7224
3889	25297	7218
3890	25303	7212
3891	25310	7205
3892	25317	7199
3893	25324	7192
3894	25331	7186
3895	25337	7179
3896	25344	7173
3897	25351	7167
3898	25358	7160
3899	25365	7154
3900	25371	7147
3901	25377	7141
3902	25384	7134
3903	25391	7128
3904	25397	7121
3905	25404	7115
3906	25410	7108
3907	25417	7102
3908	25423	7095
3909	25430	7089
3910	25436	7082
3911	25442	7076
3912	25449	7069
3913	25455	7063
3914	25462	7056
3915	25469	7050
3916	25475	7043
3917	25481	7037
3918	25488	7030
3919	25494	7023
3920	25501	7017
3921	25507	7010
3922	25513	7004
3923	25519	6997
3924	25526	6991
3925	25532	6984
3926	25539	6978
3927	25545	6971
3928	25552	6965
3929	25559	6958
3930	25565	6952
3931	25572	6945
3932	25578	6939
3933	25585	6932
3934	25591	6926
3935	25598	6919
3936	25604	6913
3937	25610	6906
3938	25616	6900
3939	25623	6893
3940	25629	6887
3941	25636	6880
3942	25643	6874
3943	25649	6867
3944	25656	6861
3945	25663	6854
3946	25669	6848
3947	25675	6841
3948	25681	6834
3949	25688	6828
3950	25695	6822
3951	25701	6815
3952	25708	6809
3953	25714	6802
3954	25721	6796
3955	25729	6789
3956	25735	6783
3957	25742	6776
3958	25747	6770
3959	25753	6763
3960	25760	6757
3961	25766	6750
3962	25773	6744
3963	25779	6737
3964	25785	6730
3965	25792	6724
3966	25799	6718
3967	25806	6711
3968	25812	6705
3969	25819	6698
3970	25826	6692
3971	25832	6685
3972	25839	6679
3973	25846	6672
3974	25852	6666
3975	25858	6659
3976	25865	6653
3977	25873	6647
3978	25879	6640
3979	25884	6633
3980	25891	6627
3981	25898	6620
3982	25904	6614
3983	25911	6607
3984	25917	6601
3985	25924	6595
3986	25931	6588
3987	25938	6582
3988	25944	6575
3989	25951	6569
3990	25958	6562
3991	25964	6556
3992	25971	6549
3993	25978	6543
3994	25985	6536
3995	25991	6530
3996	25998	6523
3997	26006	6517
3998	26012	6511
3999	26019	6504
4000	26026	6498
4001	26032	6491
4002	26039	6485
4003	26046	6479
4004	26053	6472
4005	26059	6466
4006	26066	6459
4007	26072	6453
4008	26078	6446
4009	26085	6440
4010	26091	6433
4011	26098	6426
4012	26104	6420
4013	26110	6413
4014	26115	6407
4015	26123	6400
4016	26129	6394
4017	26136	6387
4018	26142	6381
4019	26148	6374
4020	26155	6368
4021	26162	6361
4022	26168	6355
4023	26175	6348
4024	26181	6342
4025	26188	6335
4026	26195	6329
4027	26201	6322
4028	26208	6316
4029	26214	6309
4030	26221	6303
4031	26227	6296
4032	26234	6290
4033	26241	6283
4034	26247	6277
4035	26253	6270
4036	26259	6264
4037	26265	6257
4038	26272	6251
4039	26279	6244
4040	26285	6238
4041	26291	6231
4042	26298	6225
4043	26304	6218
4044	26311	6211
4045	26317	6205
4046	26323	6198
4047	26330	6192
4048	26337	6186
4049	26344	6179
4050	26350	6172
4051	26356	6166
4052	26361	6159
4053	26368	6153
4054	26374	6146
4055	26382	6140
4056	26388	6133
4057	26394	6127
4058	26401	6120
4059	26406	6113
4060	26412	6107
4061	26418	6100
4062	26424	6093
4063	26430	6087
4064	26437	6080
4065	26444	6074
4066	26450	6068
4067	26457	6061
4068	26463	6054
4069	26469	6048
4070	26475	6041
4071	26482	6035
4072	26488	6028
4073	26495	6022
4074	26501	6015
4075	26508	6009
4076	26515	6002
4077	26521	5996
4078	26527	5989
4079	26534	5983
4080	26540	5976
4081	26547	5970
4082	26553	5963
4083	26560	5957
4084	26567	5950
4085	26573	5944
4086	26579	5937
4087	26586	5931
4088	26592	5924
4089	26598	5917
4090	26605	5911
4091	26611	5904
4092	26617	5898
4093	26623	5891
4094	26629	5885
4095	26636	5878
4096	26642	5872
4097	26649	5865
4098	26656	5859
4099	26663	5853
4100	26670	5846
4101	26676	5839
4102	26682	5833
4103	26688	5826
4104	26695	5820
4105	26701	5813
4106	26708	5807
4107	26714	5800
4108	26721	5794
4109	26727	5787
4110	26733	5781
4111	26740	5774
4112	26746	5768
4113	26752	5761
4114	26758	5754
4115	26765	5748
4116	26772	5742
4117	26778	5735
4118	26785	5729
4119	26791	5722
4120	26797	5715
4121	26804	5709
4122	26810	5702
4123	26818	5696
4124	26824	5690
4125	26830	5683
4126	26837	5676
4127	26843	5670
4128	26850	5663
4129	26856	5657
4130	26863	5650
4131	26869	5644
4132	26876	5638
4133	26883	5631
4134	26891	5625
4135	26897	5618
4136	26904	5612
4137	26910	5605
4138	26917	5599
4139	26923	5592
4140	26931	5586
4141	26938	5580
4142	26945	5573
4143	26952	5567
4144	26959	5560
4145	26965	5554
4146	26972	5547
4147	26978	5541
4148	26985	5534
4149	26991	5528
4150	26998	5521
4151	27004	5515
4152	27011	5508
4153	27017	5502
4154	27024	5496
4155	27031	5489
4156	27037	5483
4157	27045	5476
4158	27051	5470
4159	27057	5463
4160	27065	5457
4161	27071	5450
4162	27077	5444
4163	27084	5437
4164	27091	5431
4165	27097	5424
4166	27104	5418
4167	27111	5411
4168	27118	5405
4169	27124	5398
4170	27131	5392
4171	27137	5385
4172	27144	5379
4173	27150	5372
4174	27156	5366
4175	27163	5359
4176	27171	5353
4177	27178	5347
4178	27186	5340
4179	27193	5334
4180	27200	5328
4181	27206	5321
4182	27213	5315
4183	27219	5308
4184	27226	5302
4185	27233	5295
4186	27240	5289
4187	27247	5282
4188	27255	5276
4189	27261	5270
4190	27268	5263
4191	27275	5257
4192	27282	5250
4193	27289	5244
4194	27295	5237
4195	27303	5231
4196	27309	5225
4197	27316	5218
4198	27322	5212
4199	27329	5205
4200	27337	5199
4201	27344	5192
4202	27350	5186
4203	27357	5180
4204	27364	5173
4205	27370	5166
4206	27377	5160
4207	27383	5153
4208	27390	5147
4209	27398	5141
4210	27404	5134
4211	27411	5128
4212	27418	5121
4213	27426	5115
4214	27432	5109
4215	27439	5102
4216	27444	5095
4217	27451	5089
4218	27458	5082
4219	27465	5076
4220	27471	5070
4221	27479	5063
4222	27486	5057
4223	27493	5050
4224	27500	5044
4225	27507	5038
4226	27514	5031
4227	27521	5025
4228	27529	5018
4229	27536	5012
4230	27543	5006
4231	27551	4999
4232	27558	4993
4233	27565	4987
4234	27572	4980
4235	27579	4974
4236	27586	4967
4237	27593	4961
4238	27600	4954
4239	27606	4948
4240	27613	4941
4241	27619	4935
4242	27626	4928
4243	27633	4922
4244	27638	4915
4245	27645	4909
4246	27652	4902
4247	27659	4896
4248	27665	4889
4249	27673	4883
4250	27679	4877
4251	27686	4870
4252	27693	4864
4253	27700	4857
4254	27707	4851
4255	27713	4844
4256	27720	4838
4257	27726	4831
4258	27733	4825
4259	27740	4818
4260	27746	4812
4261	27752	4805
4262	27759	4799
4263	27765	4792
4264	27772	4786
4265	27779	4779
4266	27785	4773
4267	27791	4766
4268	27798	4760
4269	27804	4753
4270	27810	4746
4271	27816	4740
4272	27823	4733
4273	27829	4727
4274	27836	4720
4275	27842	4714
4276	27848	4707
4277	27854	4700
4278	27859	4694
4279	27866	4687
4280	27873	4681
4281	27879	4674
4282	27885	4668
4283	27892	4661
4284	27898	4655
4285	27904	4648
4286	27911	4642
4287	27918	4635
4288	27924	4629
4289	27931	4622
4290	27937	4616
4291	27944	4609
4292	27951	4603
4293	27958	4596
4294	27963	4589
4295	27969	4583
4296	27976	4576
4297	27982	4570
4298	27988	4563
4299	27995	4557
4300	28002	4550
4301	28008	4544
4302	28014	4537
4303	28020	4531
4304	28027	4524
4305	28033	4518
4306	28039	4511
4307	28046	4505
4308	28054	4498
4309	28061	4492
4310	28069	4486
4311	28076	4479
4312	28083	4473
4313	28091	4466
4314	28098	4460
4315	28106	4454
4316	28113	4447
4317	28120	4441
4318	28127	4435
4319	28134	4428
4320	28141	4422
4321	28149	4415
4322	28157	4409
4323	28164	4403
4324	28170	4396
4325	28178	4390
4326	28184	4383
4327	28191	4377
4328	28198	4370
4329	28204	4364
4330	28212	4357
4331	28219	4351
4332	28226	4345
4333	28234	4338
4334	28242	4332
4335	28248	4325
4336	28255	4319
4337	28262	4312
4338	28268	4306
4339	28275	4300
4340	28283	4293
4341	28289	4287
4342	28296	4280
4343	28302	4274
4344	28309	4267
4345	28316	4261
4346	28323	4254
4347	28330	4248
4348	28338	4241
4349	28344	4235
4350	28352	4229
4351	28359	4222
4352	28366	4216
4353	28373	4209
4354	28379	4203
4355	28387	4196
4356	28394	4190
4357	28401	4183
4358	28409	4177
4359	28416	4171
4360	28422	4164
4361	28428	4158
4362	28435	4151
4363	28442	4145
4364	28449	4138
4365	28455	4132
4366	28462	4125
4367	28470	4119
4368	28477	4112
4369	28484	4106
4370	28492	4100
4371	28500	4093
4372	28508	4087
4373	28515	4081
4374	28522	4074
4375	28529	4068
4376	28536	4061
4377	28543	4055
4378	28550	4048
4379	28557	4042
4380	28564	4035
4381	28570	4029
4382	28577	4022
4383	28584	4016
4384	28593	4010
4385	28599	4003
4386	28606	3997
4387	28614	3990
4388	28622	3984
4389	28628	3978
4390	28635	3971
4391	28642	3965
4392	28648	3958
4393	28655	3952
4394	28661	3945
4395	28668	3938
4396	28675	3932
4397	28680	3925
4398	28686	3919
4399	28692	3912
4400	28699	3906
4401	28705	3899
4402	28712	3893
4403	28718	3886
4404	28724	3879
4405	28731	3873
4406	28737	3866
4407	28744	3860
4408	28751	3853
4409	28756	3847
4410	28762	3840
4411	28768	3834
4412	28775	3827
4413	28781	3821
4414	28788	3814
4415	28795	3808
4416	28801	3801
4417	28807	3794
4418	28814	3788
4419	28820	3781
4420	28827	3775
4421	28833	3768
4422	28840	3762
4423	28846	3755
4424	28852	3749
4425	28858	3742
4426	28865	3736
4427	28871	3729
4428	28878	3723
4429	28884	3716
4430	28892	3710
4431	28898	3703
4432	28905	3697
4433	28912	3690
4434	28918	3684
4435	28924	3677
4436	28930	3670
4437	28936	3664
4438	28942	3657
4439	28949	3651
4440	28955	3644
4441	28962	3638
4442	28968	3631
4443	28976	3625
4444	28982	3618
4445	28988	3612
4446	28995	3605
4447	29003	3599
4448	29011	3592
4449	29017	3586
4450	29030	3580
4451	29038	3574
4452	29044	3567
4453	29051	3561
4454	29057	3554
4455	29063	3548
4456	29071	3541
4457	29078	3535
4458	29084	3528
4459	29091	3522
4460	29099	3515
4461	29105	3509
4462	29111	3502
4463	29117	3496
4464	29123	3489
4465	29130	3483
4466	29136	3476
4467	29142	3469
4468	29149	3463
4469	29155	3456
4470	29163	3450
4471	29170	3444
4472	29177	3437
4473	29183	3431
4474	29190	3424
4475	29196	3417
4476	29202	3411
4477	29207	3404
4478	29214	3398
4479	29220	3391
4480	29226	3385
4481	29233	3378
4482	29238	3371
4483	29244	3365
4484	29251	3358
4485	29258	3352
4486	29263	3345
4487	29269	3339
4488	29276	3332
4489	29283	3326
4490	29290	3319
4491	29296	3313
4492	29303	3306
4493	29311	3300
4494	29318	3293
4495	29324	3287
4496	29330	3280
4497	29337	3274
4498	29344	3267
4499	29350	3261
4500	29357	3254
4501	29364	3248
4502	29372	3241
4503	29379	3235
4504	29386	3228
4505	29393	3222
4506	29400	3216
4507	29407	3209
4508	29414	3203
4509	29421	3196
4510	29428	3190
4511	29435	3183
4512	29441	3176
4513	29447	3170
4514	29454	3164
4515	29461	3157
4516	29468	3151
4517	29475	3144
4518	29481	3138
4519	29488	3131
4520	29495	3125
4521	29501	3118
4522	29507	3111
4523	29515	3105
4524	29522	3099
4525	29529	3092
4526	29536	3086
4527	29544	3079
4528	29550	3073
4529	29557	3066
4530	29564	3060
4531	29572	3053
4532	29579	3047
4533	29585	3040
4534	29592	3034
4535	29598	3027
4536	29606	3021
4537	29613	3014
4538	29621	3008
4539	29627	3001
4540	29634	2995
4541	29641	2988
4542	29648	2982
4543	29656	2976
4544	29663	2969
4545	29670	2963
4546	29676	2956
4547	29682	2950
4548	29689	2943
4549	29695	2936
4550	29702	2930
4551	29708	2923
4552	29715	2917
4553	29721	2910
4554	29728	2904
4555	29735	2897
4556	29742	2891
4557	29748	2884
4558	29755	2878
4559	29761	2871
4560	29767	2865
4561	29773	2858
4562	29779	2852
4563	29786	2845
4564	29792	2838
4565	29798	2832
4566	29805	2825
4567	29811	2819
4568	29817	2812
4569	29825	2806
4570	29831	2799
4571	29840	2793
4572	29847	2786
4573	29855	2780
4574	29862	2774
4575	29869	2767
4576	29876	2761
4577	29883	2754
4578	29890	2748
4579	29897	2741
4580	29904	2735
4581	29911	2728
4582	29917	2722
4583	29923	2715
4584	29930	2709
4585	29937	2702
4586	29944	2696
4587	29951	2689
4588	29958	2683
4589	29964	2676
4590	29972	2670
4591	29979	2663
4592	29986	2657
4593	29993	2650
4594	30000	2644
4595	30007	2637
4596	30014	2631
4597	30022	2624
4598	30029	2618
4599	30036	2611
4600	30043	2605
4601	30049	2598
4602	30057	2592
4603	30064	2585
4604	30071	2579
4605	30078	2572
4606	30084	2566
4607	30091	2559
4608	30098	2553
4609	30106	2546
4610	30113	2540
4611	30120	2533
4612	30126	2527
4613	30132	2520
4614	30140	2514
4615	30147	2507
4616	30154	2501
4617	30161	2494
4618	30169	2488
4619	30176	2482
4620	30182	2475
4621	30189	2468
4622	30196	2462
4623	30203	2455
4624	30210	2449
4625	30216	2442
4626	30223	2436
4627	30230	2429
4628	30236	2423
4629	30243	2416
4630	30249	2410
4631	30256	2403
4632	30262	2397
4633	30269	2390
4634	30275	2384
4635	30282	2377
4636	30288	2371
4637	30295	2364
4638	30302	2358
4639	30308	2351
4640	30316	2345
4641	30322	2338
4642	30329	2332
4643	30335	2325
4644	30342	2318
4645	30349	2312
4646	30356	2305
4647	30363	2299
4648	30369	2292
4649	30376	2286
4650	30383	2279
4651	30390	2273
4652	30396	2266
4653	30403	2260
4654	30410	2253
4655	30416	2247
4656	30424	2240
4657	30431	2234
4658	30438	2227
4659	30445	2221
4660	30452	2214
4661	30459	2208
4662	30466	2201
4663	30473	2195
4664	30479	2188
4665	30486	2182
4666	30492	2175
4667	30498	2169
4668	30505	2162
4669	30511	2156
4670	30517	2149
4671	30524	2142
4672	30530	2136
4673	30537	2129
4674	30544	2123
4675	30550	2116
4676	30556	2110
4677	30563	2103
4678	30569	2097
4679	30575	2090
4680	30581	2084
4681	30588	2077
4682	30595	2071
4683	30602	2064
4684	30608	2057
4685	30614	2051
4686	30621	2044
4687	30627	2038
4688	30633	2031
4689	30639	2025
4690	30646	2018
4691	30652	2012
4692	30658	2005
4693	30665	1999
4694	30671	1992
4695	30679	1986
4696	30686	1979
4697	30692	1972
4698	30698	1966
4699	30705	1959
4700	30712	1953
4701	30719	1946
4702	30726	1940
4703	30733	1933
4704	30740	1927
4705	30747	1920
4706	30753	1914
4707	30760	1907
4708	30767	1901
4709	30774	1894
4710	30781	1888
4711	30787	1881
4712	30795	1875
4713	30801	1868
4714	30808	1862
4715	30814	1855
4716	30820	1849
4717	30827	1842
4718	30833	1836
4719	30839	1829
4720	30846	1822
4721	30852	1816
4722	30858	1809
4723	30865	1803
4724	30872	1796
4725	30878	1790
4726	30885	1783
4727	30891	1777
4728	30898	1770
4729	30904	1764
4730	30910	1757
4731	30917	1751
4732	30924	1744
4733	30930	1737
4734	30937	1731
4735	30944	1724
4736	30952	1718
4737	30959	1711
4738	30965	1705
4739	30972	1698
4740	30978	1692
4741	30984	1685
4742	30991	1679
4743	30998	1672
4744	31004	1666
4745	31011	1659
4746	31018	1653
4747	31025	1646
4748	31031	1640
4749	31039	1633
4750	31045	1627
4751	31051	1620
4752	31057	1613
4753	31064	1607
4754	31070	1600
4755	31078	1594
4756	31084	1587
4757	31091	1581
4758	31098	1574
4759	31105	1568
4760	31111	1561
4761	31117	1555
4762	31124	1548
4763	31130	1542
4764	31136	1535
4765	31142	1529
4766	31149	1522
4767	31155	1515
4768	31161	1509
4769	31169	1502
4770	31175	1496
4771	31181	1489
4772	31187	1483
4773	31193	1476
4774	31200	1470
4775	31206	1463
4776	31212	1457
4777	31219	1450
4778	31226	1444
4779	31232	1437
4780	31238	1430
4781	31243	1424
4782	31250	1417
4783	31256	1411
4784	31262	1404
4785	31268	1398
4786	31275	1391
4787	31281	1385
4788	31288	1378
